SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1150835879,16-00765028,SW-Municipal Trash Can Stolen/Lost,Bureau of Solid Waste,CURTIS BAY,3617 EVERETT ST,21226,Phone,CLOSED,10/25/2016 10:54:47 AM +0000,11/17/2016 03:52:16 PM +0000,11/24/2016 10:54:47 AM +0000,Acknowledged Concern,,11/17/16,"3617 EVERETT ST
21226
(39.231564, -76.591251)"
1150573210,16-00757111,SW-HGW,Bureau of Solid Waste,FRANKLINTOWN ROAD,715 N LONGWOOD ST,21216,Interface,CLOSED,10/21/2016 09:55:15 AM +0000,11/23/2016 11:07:17 AM +0000,11/20/2016 09:55:15 AM +0000,Dispatch Work Crew,Completed Property Management,11/22/16,"715 N LONGWOOD ST
21216
(39.295839, -76.666786)"
1150597632,16-00757876,TRS-48 Hour Parking Complaint,Department of Transportation,CARROLL-SOUTH HILTON,3241 PHELPS LN,21229,Phone,CLOSED,10/21/2016 12:45:25 PM +0000,10/26/2016 06:37:11 PM +0000,10/26/2016 12:45:25 PM +0000,Dispatch PCA,Gone On Arrival (Closed),10/26/16,"3241 PHELPS LN
21229
(39.286639, -76.671988)"
1150576679,16-00757217,SW-HGW,Bureau of Solid Waste,ALLENDALE,411 DENISON ST,21229,Interface,CLOSED,10/21/2016 09:57:14 AM +0000,11/17/2016 04:07:15 PM +0000,11/20/2016 09:57:14 AM +0000,Dispatch Work Crew,Canceled Property Management,11/16/16,"411 DENISON ST
21229
(39.292318, -76.674274)"
1150586397,16-00757526,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 10:54:56 AM +0000,11/03/2016 11:20:03 AM +0000,12/20/2016 10:54:56 AM +0000,Action Taken,Issued refund check,11/3/16,"200 HOLLIDAY ST
21202
(39.291805, -76.61033)"
1150776716,16-00763217,HCD-Sanitation Property,HCD-Department of Housing,EVERGREEN LAWN,2303 HARLEM AVE,21216,Phone,CLOSED,10/24/2016 04:50:59 PM +0000,10/26/2016 04:03:55 PM +0000,11/03/2016 04:50:59 PM +0000,,Send Message,10/26/16,"2303 HARLEM AVE
21216
(39.296309, -76.653566)"
1151024631,16-00770478,SW-Rat Rubout - Proactive,Bureau of Solid Waste,PARKLANE,4416 FINNEY AVE,21215,Mass Entry,CLOSED,10/26/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,10/31/2016 12:00:00 AM +0000,Dispatch Investigator,Area Baited,10/26/16,"4416 FINNEY AVE
21215
(39.341799, -76.661273)"
1150619841,16-00758541,HCD-CCE Building Permit Complaint,HCD-Department of Housing,SHARP-LEADENHALL,1036 S HANOVER ST,21230,Internet,CLOSED,10/21/2016 03:39:36 PM +0000,11/02/2016 03:20:15 PM +0000,11/10/2016 03:39:36 PM +0000,Inspector Assigned,,11/2/16,"1036 S HANOVER ST
21230
(39.276793, -76.61554)"
1150552357,16-00756496,SW-Dirty Alley,Bureau of Solid Waste,ALLENDALE,3403 EDMONDSON AVE,21229,Phone,CLOSED,10/21/2016 07:30:03 AM +0000,10/31/2016 04:15:41 PM +0000,10/28/2016 07:30:03 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/31/16,"3403 EDMONDSON AVE
21229
(39.293978, -76.674342)"
1151001861,16-00769873,TRS-Parking Complaints,Department of Transportation,SHARP-LEADENHALL,1208 S HANOVER ST,21230,Phone,CLOSED,10/27/2016 08:25:36 AM +0000,10/27/2016 12:38:35 PM +0000,10/28/2016 08:25:36 AM +0000,Dispatch PCA,No Violation Found,10/27/16,"1208 S HANOVER ST
21230
(39.275207, -76.615429)"
1150569952,16-00757009,ECC-Miscellaneous Request,Mayors Office of Information Technology,IRVINGTON,4013 FREDERICK AVE,21229,Mobile Apps,CLOSED,10/21/2016 09:42:18 AM +0000,10/21/2016 03:20:46 PM +0000,10/26/2016 09:42:18 AM +0000,Action Taken,Citizen should call police,10/21/16,"4013 FREDERICK AVE
21229
(39.281736, -76.682548)"
1150585485,16-00757496,HCD-Sanitation Property,HCD-Department of Housing,WASHINGTON VILLAGE,1239 GLYNDON AVE,21223,Phone,CLOSED,10/21/2016 10:47:32 AM +0000,11/01/2016 03:40:57 PM +0000,10/31/2016 10:47:32 AM +0000,,Send Message,11/1/16,"1239 GLYNDON AVE
21223
(39.282125, -76.63631)"
1150563570,16-00756817,SW-Rat Rubout - Proactive,Bureau of Solid Waste,HARLEM PARK,1820 W LANVALE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1820 W LANVALE ST
21217
(39.297515, -76.6468)"
1151003186,16-00769916,HCD-Sanitation Property,HCD-Department of Housing,MOSHER,2734 W LAFAYETTE AVE,21216,Phone,CLOSED,10/27/2016 08:42:16 AM +0000,10/28/2016 03:47:25 PM +0000,11/06/2016 08:42:16 AM +0000,,,,"2734 W LAFAYETTE AVE
21216
(39.298156, -76.662191)"
1151002880,16-00769905,TRS-Parking Complaints,Department of Transportation,BOLTON HILL,1837 BOLTON ST,21217,Internet,CLOSED,10/27/2016 08:40:19 AM +0000,10/27/2016 10:55:15 AM +0000,10/28/2016 08:40:19 AM +0000,Dispatch PCA,No Violation Found,10/27/16,"1837 BOLTON ST
21217
(39.310002, -76.629755)"
1150581468,16-00757362,SW-Dirty Alley,Bureau of Solid Waste,MOSHER,2800 W LANVALE ST,21216,Phone,CLOSED,10/21/2016 10:18:27 AM +0000,10/28/2016 04:33:21 PM +0000,10/28/2016 10:18:27 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/28/16,"2800 W LANVALE ST
21216
(39.297227, -76.66294)"
1151001332,16-00769855,TEC-Footways Contract/Reconstruction,Department of Transportation,JONESTOWN,900 E LOMBARD ST,21202,Phone,OPEN,10/27/2016 08:19:58 AM +0000,10/27/2016 08:20:24 AM +0000,,,,,"900 E LOMBARD ST
21202
(39.288959, -76.602993)"
1150751759,16-00762552,HLTH-Animal-Animal In Danger/Injured/Abused/Neglected,Health Department,HAMPDEN,3662 FALLS RD,21211,Phone,CLOSED,10/24/2016 02:41:02 PM +0000,10/26/2016 03:58:45 PM +0000,10/27/2016 02:41:02 PM +0000,Investigation,Resolved  Close SR,10/25/16,"3662 FALLS RD
21211
(39.332175, -76.635322)"
1150576748,16-00757220,SW-Cleaning,Bureau of Solid Waste,WILSON PARK,603 OAKLAND AVE,21212,Interface,CLOSED,10/21/2016 09:57:17 AM +0000,11/17/2016 04:07:06 PM +0000,11/20/2016 09:57:17 AM +0000,Dispatch Work Crew,Canceled Property Management,11/15/16,"603 OAKLAND AVE
21212
(39.343512, -76.607111)"
1150560008,16-00756721,SW-Rat Rubout - Proactive,Bureau of Solid Waste,SANDTOWN-WINCHESTER,1817 PRESSTMAN ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1817 PRESSTMAN ST
21217
(39.305248, -76.647062)"
1150581755,16-00757372,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BROADWAY EAST,1849 E LAFAYETTE AVE,21213,Mass Entry,CLOSED,10/20/2016 12:00:00 AM +0000,10/20/2016 12:00:00 AM +0000,10/25/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/20/16,"1849 E LAFAYETTE AVE
21213
(39.310758, -76.59207)"
1151001817,16-00769871,SW-Citizen Complaint of Employees,Bureau of Solid Waste,CEDMONT,4400 RASPE AVE,21206,Phone,CLOSED,10/27/2016 08:25:05 AM +0000,10/27/2016 02:10:04 PM +0000,10/30/2016 08:25:05 AM +0000,Agency Response,Investigated-Close SR,10/27/16,"4400 RASPE AVE
21206
(39.349023, -76.533024)"
1150578959,16-00757288,ECC-Vehicle Look Up,Mayors Office of Information Technology,WASHINGTON VILLAGE,775 W HAMBURG ST,21230,Phone,CLOSED,10/21/2016 09:59:08 AM +0000,10/21/2016 09:59:08 AM +0000,10/21/2016 09:59:08 AM +0000,,,,"775 W HAMBURG ST
21230
(39.280686, -76.62801)"
1150562127,16-00756779,SW-Rat Rubout - Proactive,Bureau of Solid Waste,MIDTOWN-EDMONDSON,1136 N MONROE ST,21217,Mass Entry,CLOSED,10/17/2016 12:00:00 AM +0000,10/17/2016 12:00:00 AM +0000,10/22/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/17/16,"1136 N MONROE ST
21217
(39.301708, -76.647696)"
1150573011,16-00757105,SW-HGW,Bureau of Solid Waste,WOODBOURNE-MCCABE,5225 YORK RD,21212,Interface,CLOSED,10/21/2016 09:55:07 AM +0000,11/17/2016 04:07:07 PM +0000,11/20/2016 09:55:07 AM +0000,Dispatch Work Crew,Canceled Property Management,11/16/16,"5225 YORK RD
21212
(39.35376, -76.609836)"
1150695819,16-00760751,HCD-Rodents,HCD-Department of Housing,LANGSTON HUGHES,3713 W BELVEDERE AVE,,Internet,CLOSED,10/23/2016 11:01:11 PM +0000,11/02/2016 03:49:35 PM +0000,,,,,"3713 W BELVEDERE AVE
BALTIMORE, MD
(39.346032, -76.680446)"
1150671401,16-00760058,ECC-Vehicle Look Up,Mayors Office of Information Technology,SBIC,1901 S CHARLES ST,21230,Phone,CLOSED,10/23/2016 06:44:44 AM +0000,10/23/2016 06:44:44 AM +0000,10/23/2016 06:44:44 AM +0000,,,,"1901 S CHARLES ST
21230
(39.267895, -76.613774)"
1150818200,16-00764449,SW-HGW,Bureau of Solid Waste,BROADWAY EAST,1832 N CASTLE ST,21213,Interface,CLOSED,10/25/2016 09:16:48 AM +0000,11/17/2016 03:44:22 PM +0000,11/24/2016 09:16:48 AM +0000,Dispatch Work Crew,Completed Property Management,11/17/16,"1832 N CASTLE ST
21213
(39.31186, -76.589415)"
1112332827,15-00653215,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3658 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3658 W ROGERS AVE
21215
(39.351131, -76.684345)"
1112332574,15-00653208,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ARLINGTON,3652 W ROGERS AVE ,21215,Mass Entry,CLOSED,08/13/2015 12:00:00 AM +0000,08/13/2015 12:00:00 AM +0000,08/18/2015 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,8/13/15,"3652 W ROGERS AVE
21215
(39.351162, -76.68429)"
1150611302,16-00758319,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3118 MARECO AVE,21213,Mass Entry,CLOSED,10/21/2016 02:48:05 PM +0000,10/21/2016 02:48:05 PM +0000,10/26/2016 02:48:05 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3118 MARECO AVE
21213
(39.320254, -76.573747)"
1150614078,16-00758391,SW-Dirty Alley,Bureau of Solid Waste,WASHINGTON VILLAGE,1118 CLEVELAND ST,21230,Mobile Apps,CLOSED,10/21/2016 02:57:47 PM +0000,10/31/2016 04:12:29 PM +0000,10/28/2016 02:57:47 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/31/16,"1118 CLEVELAND ST
21230
(39.281352, -76.631234)"
1150805918,16-00764100,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EDNOR GARDENS-LAKESIDE,1530 WINDEMERE AVE,21218,Mass Entry,CLOSED,10/21/2016 12:00:00 AM +0000,10/21/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"1530 WINDEMERE AVE
21218
(39.330116, -76.592909)"
1150626926,16-00758755,SW-Dirty Street - Proactive,Bureau of Solid Waste,COLDSTREAM HOMESTEAD MONTEBELLO,2800 HARFORD RD,21218,Mass Entry,CLOSED,10/21/2016 04:50:00 PM +0000,10/21/2016 04:50:00 PM +0000,10/28/2016 04:50:00 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"2800 HARFORD RD
21218
(39.3214, -76.590542)"
1150587905,16-00757574,SW-Mixed Refuse,Bureau of Solid Waste,MCELDERRY PARK,427 N BELNORD AVE,21224,Phone,CLOSED,10/21/2016 11:09:32 AM +0000,10/21/2016 01:31:53 PM +0000,10/22/2016 11:09:32 AM +0000,Investigate Complaint,Citizen Error,10/21/16,"427 N BELNORD AVE
21224
(39.296542, -76.57858)"
1150611140,16-00758315,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3140 CLIFTMONT AVE,21213,Mass Entry,CLOSED,10/21/2016 02:47:48 PM +0000,10/21/2016 02:47:48 PM +0000,10/26/2016 02:47:48 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3140 CLIFTMONT AVE
21213
(39.319022, -76.574043)"
1150617295,16-00758475,HCD-Sanitation Property,HCD-Department of Housing,CHARLES VILLAGE,2735 N HOWARD ST,21218,Mobile Apps,CLOSED,10/21/2016 03:19:50 PM +0000,10/24/2016 03:55:46 PM +0000,10/31/2016 03:19:50 PM +0000,,Send Message,10/24/16,"2735 N HOWARD ST
21218
(39.321631, -76.619994)"
1150628963,16-00758813,SW-Mixed Refuse,Bureau of Solid Waste,BEREA,1404 N POTOMAC ST,21213,Phone,CLOSED,10/21/2016 05:15:20 PM +0000,10/22/2016 11:15:31 AM +0000,10/22/2016 05:15:20 PM +0000,Investigate Complaint,Citizen Error,10/22/16,"1404 N POTOMAC ST
21213
(39.307397, -76.575744)"
1150590790,16-00757659,HCD-Abandoned Vehicle,HCD-Department of Housing,WALTHERSON,3217 BATAVIA AVE,21214,Mobile Apps,CLOSED,10/21/2016 11:34:49 AM +0000,10/28/2016 10:16:20 AM +0000,11/07/2016 11:34:49 AM +0000,Dispatch Inspector,No Cause For Action,10/28/16,"3217 BATAVIA AVE
21214
(39.346946, -76.560897)"
1150598208,16-00757896,TRS-48 Hour Parking Complaint,Department of Transportation,PERRING LOCH,1501 BURNWOOD RD,21239,Phone,CLOSED,10/21/2016 12:51:27 PM +0000,10/28/2016 11:04:42 AM +0000,10/26/2016 12:51:27 PM +0000,Dispatch PCA,Gone On Arrival (Closed),10/28/16,"1501 BURNWOOD RD
21239
(39.353839, -76.589145)"
1150674222,16-00760145,TRS-Parking Complaints,Department of Transportation,ROLAND PARK,4610 ROLAND AVE,21210,Mobile Apps,CLOSED,10/23/2016 10:02:23 AM +0000,10/23/2016 11:06:48 AM +0000,10/24/2016 10:02:23 AM +0000,Dispatch PCA,Citation Issued,10/23/16,"4610 ROLAND AVE
21210
(39.346911, -76.635933)"
1150621543,16-00758588,SW-Dirty Street - Proactive,Bureau of Solid Waste,MADISON PARK,1900 EUTAW PL,21217,Mass Entry,CLOSED,10/21/2016 03:50:58 PM +0000,10/21/2016 03:50:58 PM +0000,10/28/2016 03:50:58 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"1900 EUTAW PL
21217
(39.308616, -76.632156)"
1150591017,16-00757664,BGE-StLight(s) Out Rear,Department of Transportation,MOSHER,2819 RIGGS AVE,21216,Mobile Apps,CLOSED,10/21/2016 11:36:50 AM +0000,10/22/2016 04:19:51 AM +0000,10/25/2016 11:36:50 AM +0000,,,,"2819 RIGGS AVE
21216
(39.300312, -76.66411)"
1150596002,16-00757819,SW-Mixed Refuse,Bureau of Solid Waste,BEREA,1218 N LUZERNE AVE,21213,Phone,CLOSED,10/21/2016 12:27:04 PM +0000,10/21/2016 02:31:36 PM +0000,10/22/2016 12:27:04 PM +0000,Investigate Complaint,CREW ERROR,10/21/16,"1218 N LUZERNE AVE
21213
(39.305273, -76.581277)"
1150589173,16-00757620,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 HOLLIDAY ST,21202,Phone,CLOSED,10/21/2016 11:25:58 AM +0000,11/03/2016 02:27:57 PM +0000,12/20/2016 11:25:58 AM +0000,Action Taken,Issued refund check,11/3/16,"200 HOLLIDAY ST
21202
(39.291805, -76.61033)"
1116271225,15-00769098,WW Survey/Escalation,Bureau of Water and Waste Water,CAMERON VILLAGE,5413  LOTHIAN RD ,21212,Phone,CLOSED,10/01/2015 02:14:00 PM +0000,10/01/2015 03:44:09 PM +0000,,,,,"5413 LOTHIAN RD
21212
(39.355607, -76.602975)"
1150605660,16-00758156,SW-Mechanical Sweeping,Bureau of Solid Waste,NORTHWEST COMMUNITY ACTION,2900 BELMONT AVE,21216,Phone,CLOSED,10/21/2016 02:09:27 PM +0000,10/21/2016 02:31:39 PM +0000,10/24/2016 02:09:27 PM +0000,Dispatch Sweeper,Closed,10/21/16,"2900 BELMONT AVE
21216
(39.303485, -76.665974)"
1150617221,16-00758473,TRM-Pickup Potholes,Department of Transportation,EAST BALTIMORE MIDWAY,1100 E 20TH ST,21218,Mass Entry,CLOSED,10/21/2016 03:19:03 PM +0000,10/21/2016 03:19:03 PM +0000,10/21/2016 03:19:03 PM +0000,Repair Pothole,Repair Completed,10/21/16,"1100 E 20TH ST
21218
(39.312753, -76.604106)"
1150600798,16-00758001,HLTH-Animal-Aggressive Animal,Health Department,GWYNNS FALLS,2835 FREDERICK AVE,21223,Phone,CLOSED,10/21/2016 01:23:20 PM +0000,10/22/2016 09:48:21 AM +0000,10/28/2016 01:23:20 PM +0000,Investigation,Resolved  Close SR,10/21/16,"2835 FREDERICK AVE
21223
(39.279625, -76.663909)"
1150714344,16-00761321,SW-Dirty Street - Proactive,Bureau of Solid Waste,LUCILLE PARK,3132 W COLD SPRING LN,21215,Mass Entry,CLOSED,10/21/2016 12:00:00 AM +0000,10/21/2016 12:00:00 AM +0000,10/28/2016 12:00:00 AM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),10/21/16,"3132 W COLD SPRING LN
21215
(39.336688, -76.673653)"
1150624165,16-00758673,WW Sewer Misc Investigation,Bureau of Water and Waste Water,PENROSE/FAYETTE STREET OUTREACH,2100 W BALTIMORE ST,21223,Phone,CLOSED,10/21/2016 04:12:30 PM +0000,10/21/2016 04:12:30 PM +0000,10/25/2016 04:12:30 PM +0000,Cityworks SR Comments,UPDATED,10/21/16,"2100 W BALTIMORE ST
21223
(39.287962, -76.650314)"
1150806027,16-00764103,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EDNOR GARDENS-LAKESIDE,1534 WINDEMERE AVE,21218,Mass Entry,CLOSED,10/21/2016 12:00:00 AM +0000,10/21/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"1534 WINDEMERE AVE
21218
(39.330116, -76.59269)"
1150593635,16-00757733,TRS-Vehicle Removal,Department of Transportation,SOUTH CLIFTON PARK,2000 N WOLFE ST,21213,Phone,CLOSED,10/21/2016 12:03:49 PM +0000,10/26/2016 08:09:19 AM +0000,10/25/2016 12:03:49 PM +0000,Vehicle Towed,Abated - Close SR,10/25/16,"2000 N WOLFE ST
21213
(39.313253, -76.591787)"
1150806477,16-00764117,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EDNOR GARDENS-LAKESIDE,3703 DELVERNE RD,21218,Mass Entry,CLOSED,10/21/2016 12:00:00 AM +0000,10/21/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3703 DELVERNE RD
21218
(39.333036, -76.598345)"
1150674162,16-00760144,TRT-Traffic Signal Repairs,Department of Transportation,MID-TOWN BELVEDERE,300 E CHASE ST,21202,Mobile Apps,CLOSED,10/23/2016 10:00:50 AM +0000,10/23/2016 11:16:07 AM +0000,10/24/2016 10:00:50 AM +0000,Work Completed,Repairs Completed,10/23/16,"300 E CHASE ST
21202
(39.302532, -76.610935)"
1150608665,16-00758253,WW Water No Water,Bureau of Water and Waste Water,HARLEM PARK,738 N FULTON AVE,21217,Phone,CLOSED,10/21/2016 02:39:14 PM +0000,10/21/2016 02:39:14 PM +0000,10/22/2016 02:39:14 PM +0000,Cityworks SR Comments,UPDATED,10/21/16,"738 N FULTON AVE
21217
(39.29735, -76.645753)"
1150738955,16-00762155,TRM-Sign Damaged,Department of Transportation,CYLBURN,2604 WOODLAND AVE,21215,Phone,CLOSED,10/24/2016 12:49:00 PM +0000,10/26/2016 12:13:30 PM +0000,10/26/2016 12:49:00 PM +0000,Action Taken,Sign Reinstalled,10/26/16,"2604 WOODLAND AVE
21215
(39.346651, -76.661271)"
1150614839,16-00758411,SW-Rat Rubout - Proactive,Bureau of Solid Waste,ALLENDALE,3411 W FRANKLIN ST,21229,Mass Entry,CLOSED,10/21/2016 03:00:38 PM +0000,10/21/2016 03:00:38 PM +0000,10/26/2016 03:00:38 PM +0000,Dispatch Investigator,Area Baited,10/21/16,"3411 W FRANKLIN ST
21229
(39.292733, -76.674869)"
1150598914,16-00757926,SW-Dirty Alley,Bureau of Solid Waste,HOLLINS MARKET,1114 W LOMBARD ST,21223,Phone,CLOSED,10/21/2016 01:01:09 PM +0000,10/31/2016 04:11:25 PM +0000,10/28/2016 01:01:09 PM +0000,Dispatch Investigator,Insuff-Evidence,10/20/16,"1114 W LOMBARD ST
21223
(39.286644, -76.635629)"
1150588093,16-00757579,TRS-Parking Complaints,Department of Transportation,INNER HARBOR,725 ALICEANNA ST,21202,Phone,CLOSED,10/21/2016 11:10:29 AM +0000,10/21/2016 03:46:29 PM +0000,10/22/2016 11:10:29 AM +0000,Dispatch PCA,No Violation Found,10/21/16,"725 ALICEANNA ST
21202
(39.283104, -76.601336)"
1150594967,16-00757788,SW-Bulk-White Goods,Bureau of Solid Waste,HUNTING RIDGE,720 DRYDEN DR,21229,Phone,CLOSED,10/21/2016 12:15:56 PM +0000,10/26/2016 04:00:06 PM +0000,10/24/2016 12:15:56 PM +0000,Picked up White Good Items,Unable to collect- not able to contact participant,10/26/16,"720 DRYDEN DR
21229
(39.297072, -76.6981)"
1150805727,16-00764095,SW-Rat Rubout - Proactive,Bureau of Solid Waste,EDNOR GARDENS-LAKESIDE,1526 WINDEMERE AVE,21218,Mass Entry,CLOSED,10/21/2016 12:00:00 AM +0000,10/21/2016 12:00:00 AM +0000,10/26/2016 12:00:00 AM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"1526 WINDEMERE AVE
21218
(39.330116, -76.593112)"
1150596156,16-00757825,WW Water Discolored,Bureau of Water and Waste Water,HAMPDEN,3738 HICKORY AVE,21211,Phone,CLOSED,10/21/2016 12:28:29 PM +0000,10/21/2016 12:28:29 PM +0000,10/23/2016 12:28:29 PM +0000,Cityworks SR Comments,UPDATED,10/21/16,"3738 HICKORY AVE
21211
(39.333666, -76.634538)"
1150607685,16-00758223,TRS-Parking Complaints,Department of Transportation,CHARLES NORTH,1819 MARYLAND AVE,21201,Phone,CLOSED,10/21/2016 02:31:24 PM +0000,10/21/2016 07:51:55 PM +0000,10/22/2016 02:31:24 PM +0000,Dispatch PCA,GOA-Moved by Owner/Valid Tags,10/21/16,"1819 MARYLAND AVE
21201
(39.310368, -76.617866)"
1150616959,16-00758466,HCD-Sanitation Property,HCD-Department of Housing,CHARLES VILLAGE,2733 N HOWARD ST,21218,Mobile Apps,CLOSED,10/21/2016 03:17:43 PM +0000,10/24/2016 03:55:02 PM +0000,10/31/2016 03:17:43 PM +0000,,Send Message,10/24/16,"2733 N HOWARD ST
21218
(39.321592, -76.619991)"
1150629343,16-00758824,ECC-Vehicle Look Up,Mayors Office of Information Technology,WALTHERSON,4900 BELAIR RD,21206,Phone,CLOSED,10/21/2016 05:18:38 PM +0000,10/21/2016 05:18:38 PM +0000,10/21/2016 05:18:38 PM +0000,,,,"4900 BELAIR RD
21206
(39.334461, -76.556817)"
1150614469,16-00758401,SW-Bulk-Scheduled,Bureau of Solid Waste,GREENSPRING,2428 KEYWORTH AVE,21215,Phone,CLOSED,10/21/2016 02:59:07 PM +0000,10/26/2016 03:54:35 PM +0000,03/10/2017 02:59:07 PM +0000,Pick Up Bulk Items,Abated - Close SR,10/26/16,"2428 KEYWORTH AVE
21215
(39.335115, -76.657712)"
1150616114,16-00758444,HLTH-Animal-Dead Animal Pick Up - Wildlife or Stray,Health Department,JOHNSTON SQUARE,600 E BIDDLE ST,21202,Phone,CLOSED,10/21/2016 03:09:12 PM +0000,10/24/2016 05:29:01 PM +0000,10/28/2016 03:09:12 PM +0000,Investigation,Resolved  Close SR,10/24/16,"600 E BIDDLE ST
21202
(39.303728, -76.609094)"
1150614422,16-00758400,SW-Rat Rubout - Proactive,Bureau of Solid Waste,CHRISTOPHER,2703 BEECHLAND AVE,21214,Mass Entry,CLOSED,10/21/2016 02:58:59 PM +0000,10/21/2016 02:58:59 PM +0000,10/26/2016 02:58:59 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"2703 BEECHLAND AVE
21214
(39.359139, -76.563391)"
1150606721,16-00758191,HCD-Sanitation Property,HCD-Department of Housing,WASHINGTON VILLAGE,1205 WASHINGTON BLVD,,Internet,CLOSED,10/21/2016 02:21:53 PM +0000,11/02/2016 03:01:23 PM +0000,10/31/2016 02:21:53 PM +0000,,Send Message,11/2/16,"1205 WASHINGTON BLVD
BALTIMORE, MD
(39.281617, -76.634108)"
1150606303,16-00758178,Forestry Priority Pruning,Department of Recreation and Parks,NORTH HARFORD ROAD,2820 HARVIEW AVE,21234,Internet,CLOSED,10/21/2016 02:17:42 PM +0000,10/21/2016 02:18:22 PM +0000,08/17/2017 02:17:42 PM +0000,Notified Citizen,Email Sent,10/21/16,"2820 HARVIEW AVE
21234
(39.37057, -76.548799)"
1150606903,16-00758196,Forestry Tree Removal,Department of Recreation and Parks,NORTH HARFORD ROAD,2927 BERWICK AVE,21234,Phone,CLOSED,10/21/2016 02:24:41 PM +0000,12/08/2016 02:27:01 PM +0000,04/19/2017 02:24:41 PM +0000,Notified Citizen,Email Sent,10/21/16,"2927 BERWICK AVE
21234
(39.36465, -76.552024)"
1150610902,16-00758308,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3132 CLIFTMONT AVE,21213,Mass Entry,CLOSED,10/21/2016 02:47:24 PM +0000,10/21/2016 02:47:24 PM +0000,10/26/2016 02:47:24 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3132 CLIFTMONT AVE
21213
(39.319121, -76.574408)"
1150612309,16-00758343,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3238 BELAIR RD,21213,Mass Entry,CLOSED,10/21/2016 02:50:07 PM +0000,10/21/2016 02:50:07 PM +0000,10/26/2016 02:50:07 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3238 BELAIR RD
21213
(39.321408, -76.573855)"
1150673988,16-00760139,WW Water Leak (Exterior),Bureau of Water and Waste Water,GLENHAM-BELFORD,5704 WINTHROPE AVE,21206,Mobile Apps,CLOSED,10/23/2016 09:54:22 AM +0000,10/23/2016 09:54:22 AM +0000,10/25/2016 09:54:22 AM +0000,Cityworks SR Comments,UPDATED,10/23/16,"5704 WINTHROPE AVE
21206
(39.349534, -76.551474)"
1150611430,16-00758322,SW-Rat Rubout - Proactive,Bureau of Solid Waste,BELAIR-EDISON,3101 ERDMAN AVE,21213,Mass Entry,CLOSED,10/21/2016 02:48:24 PM +0000,10/21/2016 02:48:24 PM +0000,10/26/2016 02:48:24 PM +0000,Dispatch Investigator,No Active Rodent Sign,10/21/16,"3101 ERDMAN AVE
21213
(39.321156, -76.573102)"
