SRRecordID,ServiceRequesNum,SRType,Agency,Neighborhood,StreetAddress,ZipCode,MethodReceived,SRStatus,CreatedDate,StatusDate,DueDate,LastActivity,Outcome,LastActivityDate,GeoLocation
1112384963,15-00654203,HLTH-Animal-Animal In Danger/Injured/Abused/Neglected,Health Department,FRANKFORD,4912  BOWLAND AVE ,21206,Phone,CLOSED,08/17/2015 02:28:15 PM +0000,08/18/2015 03:54:56 PM +0000,08/20/2015 02:28:15 PM +0000,Investigation,Resolved  Close SR,8/18/15,"4912 BOWLAND AVE
21206
(39.31985, -76.548969)"
1112383882,15-00654164,SW-Bulk-Scheduled,Bureau of Solid Waste,LAKE WALKER,6206  NORTHWOOD DR ,21212,Phone,CLOSED,08/17/2015 02:19:28 PM +0000,08/20/2015 02:48:56 PM +0000,11/15/2015 02:19:28 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/20/15,"6206 NORTHWOOD DR
21212
(39.370152, -76.599045)"
1112380486,15-00654052,SW-Dirty Alley,Bureau of Solid Waste,RICHNOR SPRINGS,700  RICHWOOD AVE ,21212,Phone,NEW,08/17/2015 01:51:37 PM +0000,08/17/2015 01:51:37 PM +0000,08/24/2015 01:51:37 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"700 RICHWOOD AVE
21212
(39.346703, -76.606783)"
1112381283,15-00654080,HCD-Sanitation Property,HCD-Department of Housing,GARWYN OAKS,2811  ALLENDALE RD ,21216,Phone,CLOSED,08/17/2015 01:57:40 PM +0000,08/25/2015 03:25:36 PM +0000,08/27/2015 01:57:40 PM +0000,,,,"2811 ALLENDALE RD
21216
(39.31998, -76.680694)"
1112382209,15-00654108,SW-Dirty Alley,Bureau of Solid Waste,FOREST PARK,3318  AYRDALE AVE ,21216,Internet,NEW,08/17/2015 02:04:44 PM +0000,08/17/2015 02:04:44 PM +0000,08/24/2015 02:04:44 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"3318 AYRDALE AVE
21216
(39.326861, -76.68109)"
1112384697,15-00654192,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,LOCH RAVEN,1623  RAMBLEWOOD RD ,21239,Phone,CLOSED,08/17/2015 02:26:10 PM +0000,04/11/2016 03:52:09 PM +0000,08/17/2015 02:26:10 PM +0000,Water Service Status,Water Service Turned Off,10/19/15,"1623 RAMBLEWOOD RD
21239
(39.359806, -76.584704)"
1109573825,15-00568527,TRS-48 Hour Parking Complaint,Department of Transportation,COPPIN HEIGHTS/ASH-CO-EAST,1644  RUXTON AVE ,21216,Phone,CLOSED,07/19/2015 04:23:52 PM +0000,07/22/2015 04:08:04 PM +0000,07/24/2015 04:23:52 PM +0000,Dispatch PCA,Gone On Arrival (Closed),7/22/15,"1644 RUXTON AVE
21216
(39.307233, -76.654947)"
1109573865,15-00568528,SW-Bulk-Scheduled,Bureau of Solid Waste,BROENING MANOR,1508  ELRINO ST ,21224,Phone,CLOSED,07/19/2015 04:24:16 PM +0000,08/11/2015 03:36:29 PM +0000,10/17/2015 04:24:16 PM +0000,Dispatch Work Crew,Not Out,8/11/15,"1508 ELRINO ST
21224
(39.276089, -76.541656)"
1112381973,15-00654103,HCD-Sanitation Property,HCD-Department of Housing,ALLENDALE,500 N EDGEWOOD ST ,21229,Phone,CLOSED,08/17/2015 02:02:55 PM +0000,08/18/2015 04:26:08 PM +0000,08/27/2015 02:02:55 PM +0000,,Send Message,8/18/15,"500 N EDGEWOOD ST
21229
(39.29272, -76.67547)"
1112382843,15-00654129,SW-Dirty Alley,Bureau of Solid Waste,WALBROOK,2800 W NORTH AVE ,21216,Phone,CLOSED,08/17/2015 02:11:00 PM +0000,08/26/2015 12:28:29 PM +0000,08/24/2015 02:11:00 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/25/15,"2800 W NORTH AVE
21216
(39.309227, -76.664161)"
1112381765,15-00654097,HCD-Sanitation Property,HCD-Department of Housing,BRIDGEVIEW/GREENLAWN,2000 W LAFAYETTE AVE ,21217,Phone,CLOSED,08/17/2015 02:01:30 PM +0000,08/31/2015 10:33:39 AM +0000,08/27/2015 02:01:30 PM +0000,,Send Message,8/31/15,"2000 W LAFAYETTE AVE
21217
(39.29877, -76.649978)"
1112380685,15-00654059,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,BELAIR-PARKSIDE,4100  PARKSIDE DR ,21206,Phone,CLOSED,08/17/2015 01:53:29 PM +0000,08/19/2015 04:13:23 PM +0000,10/26/2015 01:53:29 PM +0000,Pending Certification,Discount Granted,8/19/15,"4100 PARKSIDE DR
21206
(39.32898, -76.567185)"
1112382942,15-00654133,TRT-Sign Missing,Department of Transportation,REMINGTON,522 W 28TH ST ,21211,Phone,CLOSED,08/17/2015 02:11:48 PM +0000,09/29/2015 01:30:52 PM +0000,10/06/2015 02:11:48 PM +0000,Generate Work Order,Sign erected,9/29/15,"522 W 28TH ST
21211
(39.319782, -76.624503)"
1112464276,15-00656639,SW-Dirty Alley-Proactive,Bureau of Solid Waste,CARROLLTON RIDGE,2200  WILKENS AVE ,21223,Phone,DUPCLOSD,08/18/2015 10:18:54 AM +0000,08/19/2015 08:21:51 PM +0000,08/25/2015 10:18:54 AM +0000,,,,"2200 WILKENS AVE
21223
(39.280736, -76.650717)"
1112381828,15-00654098,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,EDNOR GARDENS-LAKESIDE,1531  GREENDALE RD ,21218,Phone,CLOSED,08/17/2015 02:01:35 PM +0000,10/08/2015 01:51:38 PM +0000,08/17/2015 02:01:35 PM +0000,Water Service Status,Left on bankruptcy,10/8/15,"1531 GREENDALE RD
21218
(39.336763, -76.592368)"
1112464147,15-00656633,SW-Bulk-Scheduled,Bureau of Solid Waste,CURTIS BAY,3917  PASCAL AVE ,21226,Phone,CLOSED,08/18/2015 10:18:17 AM +0000,10/05/2015 04:57:33 PM +0000,11/16/2015 10:18:17 AM +0000,Pick Up Bulk Items,Abated - Close SR,10/5/15,"3917 PASCAL AVE
21226
(39.229307, -76.591345)"
1112382766,15-00654126,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,PERRING LOCH,5102  HILLEN RD ,21239,Phone,CLOSED,08/17/2015 02:09:54 PM +0000,04/11/2016 03:52:09 PM +0000,08/17/2015 02:09:54 PM +0000,Water Service Status,Water Service Turned Off,10/19/15,"5102 HILLEN RD
21239
(39.35049, -76.584351)"
1112549967,15-00659111,TRS-Parking Complaints,Department of Transportation,FRANKFORD,4600  SUNBROOK AVE ,21206,Phone,CLOSED,08/19/2015 07:04:01 AM +0000,08/19/2015 10:26:30 AM +0000,08/20/2015 07:04:01 AM +0000,Dispatch PCA,Gone On Arrival,8/19/15,"4600 SUNBROOK AVE
21206
(39.339234, -76.535773)"
1112464763,15-00656656,SW-HGW,Bureau of Solid Waste,LUCILLE PARK,3515  VIRGINIA AVE ,21215,Interface,CLOSED,08/18/2015 10:19:15 AM +0000,09/03/2015 04:19:29 PM +0000,09/17/2015 10:19:15 AM +0000,Dispatch Work Crew,Completed Property Management,9/3/15,"3515 VIRGINIA AVE
21215
(39.340012, -76.672882)"
1112383638,15-00654157,TRM-Curb Repair,Department of Transportation,DRUID HEIGHTS,2100  MCCULLOH ST ,21217,Phone,CLOSED,08/17/2015 02:18:05 PM +0000,08/18/2015 01:34:55 PM +0000,10/16/2015 02:18:05 PM +0000,Generate Work Order,Abated - Close SR,8/18/15,"2100 MCCULLOH ST
21217
(39.308833, -76.635591)"
1112384847,15-00654198,TRS-Abandoned Vehicle,Department of Transportation,MADISON-EASTEND,1000 N KENWOOD AVE ,21205,Phone,CLOSED,08/17/2015 02:27:49 PM +0000,08/18/2015 05:16:34 PM +0000,08/22/2015 02:27:49 PM +0000,Dispatch PCA,Private/Public Lot# Housing Authority or Vacant Property,8/18/15,"1000 N KENWOOD AVE
21205
(39.302752, -76.578296)"
1112382969,15-00654134,TRM-Sign Structures,Department of Transportation,REMINGTON,522 W 28TH ST ,21211,Phone,CLOSED,08/17/2015 02:12:05 PM +0000,08/18/2015 10:55:30 AM +0000,08/22/2015 02:12:05 PM +0000,Dispatch Work Crew,Abated - Close SR,8/18/15,"522 W 28TH ST
21211
(39.319782, -76.624503)"
1112464440,15-00656645,WW-Restore Delinquent Water Service (Turn-ON),Bureau of Water and Waste Water,CAMERON VILLAGE,1020  SAINT DUNSTANS RD ,21212,Phone,CLOSED,08/18/2015 10:19:04 AM +0000,08/18/2015 10:49:20 AM +0000,08/19/2015 10:19:04 AM +0000,Restore water service,Turned on water service,8/18/15,"1020 SAINT DUNSTANS RD
21212
(39.358971, -76.599762)"
1112549177,15-00659089,ECC-Vehicle Look Up,Mayors Office of Information Technology,ALLENDALE,174  DENISON ST ,21229,Phone,CLOSED,08/19/2015 06:50:59 AM +0000,08/19/2015 06:50:59 AM +0000,08/19/2015 06:50:59 AM +0000,,,,"174 DENISON ST
21229
(39.289474, -76.675839)"
1112382409,15-00654114,FCCS-Refunds,Finance-Revenue Collections,DOWNTOWN,200 N HOLLIDAY ST ,21202,Phone,O-PENDNG,08/17/2015 02:06:25 PM +0000,08/21/2015 04:02:50 PM +0000,10/16/2015 02:06:25 PM +0000,Action Taken,Contacted customer - additional information required,8/21/15,"200 N HOLLIDAY ST
21202
(39.291805, -76.61033)"
1112383256,15-00654147,WW Water No Water,Bureau of Water and Waste Water,WINCHESTER,1224  OAKHURST PL ,21216,Phone,CLOSED,08/17/2015 02:14:23 PM +0000,08/17/2015 02:35:09 PM +0000,08/18/2015 02:14:23 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"1224 OAKHURST PL
21216
(39.302275, -76.664484)"
1112382258,15-00654110,HCD-Sanitation Property,HCD-Department of Housing,CROSS COUNTRY,7001  PARK HEIGHTS AVE ,21215,Phone,CLOSED,08/17/2015 02:05:03 PM +0000,08/20/2015 04:02:43 PM +0000,08/27/2015 02:05:03 PM +0000,,Send Message,8/20/15,"7001 PARK HEIGHTS AVE
21215
(39.365713, -76.703941)"
1112549450,15-00659096,TRS-Abandoned Vehicle,Department of Transportation,HAMPDEN,601 W 33RD ST ,21211,Mobile Apps,CLOSED,08/19/2015 06:56:46 AM +0000,08/19/2015 04:46:53 PM +0000,08/24/2015 06:56:46 AM +0000,Dispatch PCA,Private/Public Lot# Housing Authority or Vacant Property,8/19/15,"601 W 33RD ST
21211
(39.327112, -76.626663)"
1112380419,15-00654048,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,HILLEN,1635  LOCHWOOD RD ,21218,Phone,CLOSED,08/17/2015 01:51:11 PM +0000,10/06/2015 10:37:15 AM +0000,08/17/2015 01:51:11 PM +0000,,,,"1635 LOCHWOOD RD
21218
(39.342658, -76.588154)"
1112381528,15-00654088,HCD-Rodents,HCD-Department of Housing,BOLTON HILL,236  DOLPHIN LN ,21217,Phone,CLOSED,08/17/2015 01:59:10 PM +0000,08/20/2015 03:55:06 PM +0000,09/01/2015 01:59:10 PM +0000,Dispatch Inspector,Condition Does Not Exist,8/20/15,"236 DOLPHIN LN
21217
(39.304232, -76.62363)"
1112384722,15-00654193,SW-Dirty Alley,Bureau of Solid Waste,MIDDLE EAST,708 N COLLINGTON AVE ,21205,Phone,NEW,08/17/2015 02:26:26 PM +0000,08/17/2015 02:26:26 PM +0000,08/24/2015 02:26:26 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"708 N COLLINGTON AVE
21205
(39.299215, -76.586671)"
1112384514,15-00654185,WW-Delinquent Water Service Turn-Off,Bureau of Water and Waste Water,PERRING LOCH,1807  NORTHBOURNE RD ,21239,Phone,CLOSED,08/17/2015 02:24:04 PM +0000,10/19/2015 03:10:45 PM +0000,08/17/2015 02:24:04 PM +0000,Restore Water Service,Request Water Service Turn-On,10/19/15,"1807 NORTHBOURNE RD
21239
(39.353967, -76.582034)"
1112381880,15-00654100,WW Water Senior Citizen Discount,Bureau of Water and Waste Water,SAINT JOSEPHS,144 S HILTON ST ,21229,Phone,CLOSED,08/17/2015 02:01:51 PM +0000,11/05/2015 10:34:56 AM +0000,10/26/2015 02:01:51 PM +0000,Missing Documents,Missing Docs Not Received,11/5/15,"144 S HILTON ST
21229
(39.28356, -76.67219)"
1112550110,15-00659114,SW-Bulk-Scheduled,Bureau of Solid Waste,ARLINGTON,5225  BEAUFORT AVE ,21215,Phone,CLOSED,08/19/2015 07:09:47 AM +0000,08/28/2015 09:23:15 AM +0000,11/17/2015 07:09:47 AM +0000,Pick Up Bulk Items,Abated - Close SR,8/28/15,"5225 BEAUFORT AVE
21215
(39.347648, -76.681)"
1112464599,15-00656650,SW-HGW,Bureau of Solid Waste,BARCLAY,2431  BRENTWOOD AVE ,21218,Interface,CLOSED,08/18/2015 10:19:09 AM +0000,08/24/2015 03:51:13 PM +0000,09/17/2015 10:19:09 AM +0000,Dispatch Work Crew,Completed Property Management,8/21/15,"2431 BRENTWOOD AVE
21218
(39.317136, -76.610392)"
1112381102,15-00654074,SW-Bulk-Scheduled,Bureau of Solid Waste,CARROLL-SOUTH HILTON,7 S ROSEDALE ST ,21229,Phone,CLOSED,08/17/2015 01:56:15 PM +0000,10/05/2015 02:25:03 PM +0000,11/15/2015 01:56:15 PM +0000,Pick Up Bulk Items,Abated - Close SR,10/5/15,"7 S ROSEDALE ST
21229
(39.285611, -76.668961)"
1112464500,15-00656647,SW-HGW,Bureau of Solid Waste,JOHNSTON SQUARE,713 E BIDDLE ST ,21202,Interface,CLOSED,08/18/2015 10:19:05 AM +0000,08/20/2015 12:56:05 AM +0000,09/17/2015 10:19:05 AM +0000,Dispatch Work Crew,Completed Property Management,8/19/15,"713 E BIDDLE ST
21202
(39.303804, -76.607133)"
1112383842,15-00654163,SW-Bulk-White Goods,Bureau of Solid Waste,HOES HEIGHTS,1117  WOOD HEIGHTS AVE ,21211,Phone,CLOSED,08/17/2015 02:19:21 PM +0000,08/19/2015 04:45:02 PM +0000,08/20/2015 02:19:21 PM +0000,Picked up White Good Items,Collected all listed bulk items,8/19/15,"1117 WOOD HEIGHTS AVE
21211
(39.342097, -76.638998)"
1112385274,15-00654213,WW Water Turn Off (Request),Bureau of Water and Waste Water,MILLHILL,2523  CHRISTIAN ST ,21223,Phone,CLOSED,08/17/2015 02:31:50 PM +0000,08/17/2015 03:05:05 PM +0000,08/18/2015 02:31:50 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"2523 CHRISTIAN ST
21223
(39.279833, -76.655302)"
1109562368,15-00568097,Forestry Down Tree,Department of Recreation and Parks,WAKEFIELD,"  HILLHOUSE RD & N FOREST PARK AVE, BALTIM  ",,Phone,CLOSED,07/19/2015 10:42:13 AM +0000,07/20/2015 07:13:07 AM +0000,07/20/2015 10:42:13 AM +0000,Dispatch Inspector,Duplicate request,7/20/15,"N HILLHOUSE RD
BALTIM BALTIMORE, MD
"
1109562566,15-00568101,FIR-Smoke Alarm Installation Request,Fire Department,SANDTOWN-WINCHESTER,1724 N MOUNT ST ,21217,Phone,CLOSED,07/19/2015 10:45:46 AM +0000,07/19/2015 02:39:18 PM +0000,07/26/2015 10:45:46 AM +0000,Notify Fire Shift Commander,email sent,7/19/15,"1724 N MOUNT ST
21217
(39.308539, -76.64491)"
1109562398,15-00568098,ECC-Information Request,Mayors Office of Information Technology,BROADWAY EAST,1317 N WASHINGTON ST ,21213,Phone,CLOSED,07/19/2015 10:42:30 AM +0000,07/19/2015 10:44:35 AM +0000,07/21/2015 10:42:30 AM +0000,,,,"1317 N WASHINGTON ST
21213
(39.306246, -76.590062)"
1109562255,15-00568090,TRS-Parking Complaints,Department of Transportation,MID-TOWN BELVEDERE,106 E PRESTON ST ,21202,Mobile Apps,CLOSED,07/19/2015 10:37:02 AM +0000,07/19/2015 01:32:43 PM +0000,07/20/2015 10:37:02 AM +0000,Dispatch PCA,Parking Citation Issued,7/19/15,"106 E PRESTON ST
21202
(39.30458, -76.613849)"
1109562632,15-00568103,SW-Bulk-Scheduled,Bureau of Solid Waste,ABELL,401 E 31ST ST ,21218,Phone,CLOSED,07/19/2015 10:48:01 AM +0000,07/28/2015 03:13:23 PM +0000,10/17/2015 10:48:01 AM +0000,Pick Up Bulk Items,Abated - Close SR,7/28/15,"401 E 31ST ST
21218
(39.325982, -76.610894)"
1109562336,15-00568094,ECC-Notification System Registration - Text,Mayors Office of Information Technology,HAMPDEN,3512  POOLE ST ,21211,Internet,NEW,07/19/2015 10:41:11 AM +0000,07/19/2015 10:41:11 AM +0000,07/24/2015 10:41:11 AM +0000,,,,"3512 POOLE ST
21211
(39.328488, -76.63699)"
1109562301,15-00568093,HCD-Sanitation Property,HCD-Department of Housing,BROADWAY EAST,1315 N WASHINGTON ST ,21213,Phone,CLOSED,07/19/2015 10:40:55 AM +0000,07/20/2015 03:09:12 PM +0000,07/29/2015 10:40:55 AM +0000,Housing Code Enforcement Official,SR Open - Violation Notice Outstanding,7/20/15,"1315 N WASHINGTON ST
21213
(39.306216, -76.590061)"
1109562499,15-00568099,WW Sewer Water In Basement,Bureau of Water and Waste Water,JOSEPH LEE,427  CORNWALL ST ,21224,Phone,CLOSED,07/19/2015 10:45:06 AM +0000,07/19/2015 01:47:10 PM +0000,07/23/2015 10:45:06 AM +0000,Cityworks SR Comments,UPDATED,7/19/15,"427 CORNWALL ST
21224
(39.288331, -76.54475)"
1109562673,15-00568104,TRS-Parking Complaints,Department of Transportation,HOES HEIGHTS,"  W 42ND ST & FALLS RD, BALTIMORE, MD, 212  ",,Phone,CLOSED,07/19/2015 10:48:25 AM +0000,07/19/2015 12:05:19 PM +0000,07/20/2015 10:48:25 AM +0000,Dispatch PCA,No Violation Found,7/19/15,
1112384200,15-00654173,SW-Dirty Alley,Bureau of Solid Waste,HARLEM PARK,1800  RAYNER AVE ,21217,Phone,NEW,08/17/2015 02:21:56 PM +0000,08/17/2015 02:21:56 PM +0000,08/24/2015 02:21:56 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"1800 RAYNER AVE
21217
(39.296935, -76.646422)"
1112380395,15-00654047,SW-Dirty Alley,Bureau of Solid Waste,CYLBURN,4806  LAUREL AVE ,21215,Phone,NEW,08/17/2015 01:50:59 PM +0000,08/17/2015 01:50:59 PM +0000,08/24/2015 01:50:59 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"4806 LAUREL AVE
21215
(39.347579, -76.665594)"
1112380507,15-00654053,SW-Bulk-Scheduled,Bureau of Solid Waste,FALLSTAFF,3901  CLARINTH RD ,21215,Phone,CLOSED,08/17/2015 01:51:39 PM +0000,08/28/2015 01:55:33 PM +0000,11/15/2015 01:51:39 PM +0000,Pick Up Bulk Items,Abated - Close SR,8/28/15,"3901 CLARINTH RD
21215
(39.360297, -76.704201)"
1112549924,15-00659109,ECC-Vehicle Look Up,Mayors Office of Information Technology,LOCUST POINT INDUSTRIAL AREA,1500  WOODALL ST ,21230,Phone,CLOSED,08/19/2015 07:03:31 AM +0000,08/19/2015 07:03:31 AM +0000,08/19/2015 07:03:31 AM +0000,,,,"1500 WOODALL ST
21230
(39.270097, -76.599263)"
1112385092,15-00654207,TRS-Abandoned Vehicle,Department of Transportation,MADISON-EASTEND,1000 N KENWOOD AVE ,21205,Phone,CLOSED,08/17/2015 02:29:51 PM +0000,08/18/2015 05:15:37 PM +0000,08/22/2015 02:29:51 PM +0000,Dispatch PCA,Private/Public Lot# Housing Authority or Vacant Property,8/18/15,"1000 N KENWOOD AVE
21205
(39.302752, -76.578296)"
1112382823,15-00654128,HLTH-EV Odor,Health Department,RAMBLEWOOD,5912  GLENKIRK RD ,21239,Phone,CLOSED,08/17/2015 02:10:59 PM +0000,09/03/2015 03:30:05 PM +0000,09/06/2015 02:10:59 PM +0000,Triage,Conditions confirmed - Violation Notice issued,9/3/15,"5912 GLENKIRK RD
21239
(39.363776, -76.589351)"
1112464539,15-00656649,SW-HGW,Bureau of Solid Waste,BARCLAY,2453  BRENTWOOD AVE ,21218,Interface,CLOSED,08/18/2015 10:19:07 AM +0000,09/01/2015 02:17:46 PM +0000,09/17/2015 10:19:07 AM +0000,Dispatch Work Crew,Completed Property Management,8/28/15,"2453 BRENTWOOD AVE
21218
(39.317329, -76.610389)"
1112384224,15-00654174,HCD-Sanitation Property,HCD-Department of Housing,SANDTOWN-WINCHESTER,1013 N MOUNT ST ,21217,Phone,CLOSED,08/17/2015 02:22:07 PM +0000,08/31/2015 10:49:13 AM +0000,08/27/2015 02:22:07 PM +0000,,Send Message,8/31/15,"1013 N MOUNT ST
21217
(39.300232, -76.644424)"
1112381607,15-00654091,WW Water Water In Basement,Bureau of Water and Waste Water,HARFORD-ECHODALE/PERRING PARKWAY,6901  CHAMBERS RD ,21234,Internet,CLOSED,08/17/2015 01:59:45 PM +0000,08/17/2015 02:16:26 PM +0000,08/19/2015 01:59:45 PM +0000,Cityworks SR Comments,UPDATED,8/17/15,"6901 CHAMBERS RD
21234
(39.369169, -76.558534)"
1112465023,15-00656666,SW-HGW,Bureau of Solid Waste,BARCLAY,2452  GREENMOUNT AVE ,21218,Interface,CLOSED,08/18/2015 10:19:29 AM +0000,08/24/2015 04:17:18 PM +0000,09/17/2015 10:19:29 AM +0000,Dispatch Work Crew,Completed Property Management,8/21/15,"2452 GREENMOUNT AVE
21218
(39.317331, -76.609459)"
1112384438,15-00654183,HCD-Sanitation Property,HCD-Department of Housing,OAKENSHAWE,228 E UNIVERSITY PKWY ,21218,Phone,CLOSED,08/17/2015 02:23:53 PM +0000,08/20/2015 03:44:16 PM +0000,08/27/2015 02:23:53 PM +0000,,Send Message,8/20/15,"228 E UNIVERSITY PKWY
21218
(39.330063, -76.613883)"
1112464981,15-00656663,SW-HGW,Bureau of Solid Waste,PARK CIRCLE,3705  TOWANDA AVE ,21215,Interface,CLOSED,08/18/2015 10:19:27 AM +0000,08/24/2015 04:17:26 PM +0000,09/17/2015 10:19:27 AM +0000,Dispatch Work Crew,Completed Property Management,8/24/15,"3705 TOWANDA AVE
21215
(39.330052, -76.662502)"
1112464393,15-00656646,RP Building Maintenance,Department of Recreation and Parks,BARCLAY,2304  GREENMOUNT AVE ,21218,Phone,CLOSED,08/18/2015 10:19:02 AM +0000,11/03/2015 11:34:30 AM +0000,09/04/2015 10:19:02 AM +0000,Dispatch Work Crew,Problem resolved,11/3/15,"2304 GREENMOUNT AVE
21218
(39.316, -76.609477)"
1112382431,15-00654115,Forestry Tree Inspection,Department of Recreation and Parks,WOODBOURNE HEIGHTS,1230  COCHRAN AVE ,21239,Phone,CLOSED,08/17/2015 02:06:31 PM +0000,08/18/2015 02:27:26 PM +0000,09/16/2015 02:06:31 PM +0000,Dispatch Inspector,Duplicate Complaint,8/18/15,"1230 COCHRAN AVE
21239
(39.356454, -76.594212)"
1112385344,15-00654215,WW Water Leak (Exterior),Bureau of Water and Waste Water,COLDSTREAM HOMESTEAD MONTEBELLO,1800 E 30TH ST ,21218,Phone,CLOSED,08/17/2015 02:32:08 PM +0000,11/23/2015 12:00:00 AM +0000,08/19/2015 02:32:08 PM +0000,WO - Repair Landscape Surface,CLOSED,11/21/15,"1800 E 30TH ST
21218
(39.325311, -76.59054)"
1112380852,15-00654066,SW-Bulk-White Goods,Bureau of Solid Waste,PERRING LOCH,1726  INGRAM RD ,21239,Phone,CLOSED,08/17/2015 01:54:35 PM +0000,08/19/2015 05:12:40 PM +0000,08/20/2015 01:54:35 PM +0000,Dispatch Work Crew,No Cause For Action,8/19/15,"1726 INGRAM RD
21239
(39.350876, -76.583011)"
1112381025,15-00654071,HCD-Sanitation Property,HCD-Department of Housing,SANDTOWN-WINCHESTER,1713  MOSHER ST ,21217,Phone,CLOSED,08/17/2015 01:55:51 PM +0000,08/28/2015 03:18:36 PM +0000,08/27/2015 01:55:51 PM +0000,Housing Code Enforcement Official,Work Order Outstanding Pending,8/28/15,"1713 MOSHER ST
21217
(39.299873, -76.645111)"
1112549256,15-00659091,ECC-Vehicle Look Up,Mayors Office of Information Technology,WEST FOREST PARK,2808  FOREST GLEN RD ,21216,Phone,CLOSED,08/19/2015 06:52:52 AM +0000,08/19/2015 06:52:52 AM +0000,08/19/2015 06:52:52 AM +0000,,,,"2808 FOREST GLEN RD
21216
(39.318102, -76.694384)"
1124805633,16-00021236,HLTH-Animal-Dead Animal Pick Up - Wildlife or Stray,Health Department,BELAIR-EDISON,2735 CHESTERFIELD AVE,21213,Phone,CLOSED,01/11/2016 03:10:06 PM +0000,01/13/2016 07:03:36 PM +0000,01/18/2016 03:10:06 PM +0000,Investigation,Resolved  Close SR,1/13/16,"2735 CHESTERFIELD AVE
21213
(39.326805, -76.572469)"
1112384604,15-00654188,SW-Dirty Alley,Bureau of Solid Waste,MIDDLE EAST,800 N PATTERSON PARK AVE ,21205,Phone,NEW,08/17/2015 02:25:05 PM +0000,08/17/2015 02:25:05 PM +0000,08/24/2015 02:25:05 PM +0000,Dispatch Work Crew,Cleaned and removed debris (Close),8/22/15,"800 N PATTERSON PARK AVE
21205
(39.29991, -76.585194)"
1112383412,15-00654150,TRM-WO Sign Installation,Department of Transportation,DRUID HEIGHTS,2232  DRUID HILL AVE ,21217,Phone,CLOSED,08/17/2015 02:15:40 PM +0000,09/09/2015 09:12:14 AM +0000,09/16/2015 02:15:40 PM +0000,Sign Installed,Completed,9/9/15,"2232 DRUID HILL AVE
21217
(39.309634, -76.638027)"
1112549949,15-00659110,FIR-Smoke Alarm Installation Request,Fire Department,NEW SOUTHWEST/MOUNT CLARE,1706  WILKENS AVE ,21223,Mass Entry,CLOSED,08/15/2015 12:00:00 AM +0000,08/15/2015 12:00:00 AM +0000,08/22/2015 12:00:00 AM +0000,Completed,,8/15/15,"1706 WILKENS AVE
21223
(39.282891, -76.644305)"
1112464395,15-00656643,SW-HGW,Bureau of Solid Waste,JOHNSTON SQUARE,719 E BIDDLE ST ,21202,Interface,CLOSED,08/18/2015 10:19:02 AM +0000,08/20/2015 12:56:06 AM +0000,09/17/2015 10:19:02 AM +0000,Dispatch Work Crew,Completed Property Management,8/19/15,"719 E BIDDLE ST
21202
(39.303808, -76.606975)"
1112464707,15-00656654,SW-HGW,Bureau of Solid Waste,BARCLAY,2429  BRENTWOOD AVE ,21218,Interface,CLOSED,08/18/2015 10:19:13 AM +0000,08/24/2015 03:51:11 PM +0000,09/17/2015 10:19:13 AM +0000,Dispatch Work Crew,Completed Property Management,8/21/15,"2429 BRENTWOOD AVE
21218
(39.316974, -76.610394)"
1112549707,15-00659103,TRS-Abandoned Vehicle,Department of Transportation,FRANKFORD,4702  SUNBROOK AVE ,21206,Phone,CLOSED,08/19/2015 07:00:36 AM +0000,08/21/2015 02:40:58 PM +0000,08/24/2015 07:00:36 AM +0000,Dispatch PCA,Cited for 48 hour violation,8/21/15,"4702 SUNBROOK AVE
21206
(39.339419, -76.535278)"
1112380764,15-00654063,HCD-Sanitation Property,HCD-Department of Housing,SANDTOWN-WINCHESTER,1711  MOSHER ST ,21217,Phone,CLOSED,08/17/2015 01:54:20 PM +0000,08/28/2015 03:18:35 PM +0000,08/27/2015 01:54:20 PM +0000,Housing Code Enforcement Official,Work Order Outstanding Pending,8/28/15,"1711 MOSHER ST
21217
(39.299876, -76.645069)"
1112382516,15-00654118,WW-Restore Delinquent Water Service (Turn-ON),Bureau of Water and Waste Water,WINSTON-GOVANS,506  CHATEAU AVE ,21212,Phone,CLOSED,08/17/2015 02:07:29 PM +0000,08/17/2015 03:49:51 PM +0000,08/18/2015 02:07:29 PM +0000,Restore water service,Turned on water service,8/17/15,"506 CHATEAU AVE
21212
(39.350764, -76.608656)"
